"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"experiment"
"05/26/2021 20:29:51:540 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"num-people","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250"
"life-expectancy-max","83","83","83","83","83","83","83","83","83","83","83","83","83","83","83"
"metabolism-max","3","3","3","3","3","12","12","12","12","12","25","25","25","25","25"
"grain-growth-interval","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"percent-best-land","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10"
"max-vision","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
"life-expectancy-min","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"num-grain-grown","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4"
"[reporter]","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5"
,"0.43633137781676606","0.43796904104309886","0.4150022447817201","0.42811758251277776","0.43127335229225927","0.48718812854780336","0.46801779472513494","0.493353299856528","0.48222017503454645","0.46852884757267227","0.5119129222932386","0.4955858708891596","0.5159157493649447","0.510955288736421","0.5097534712986116"
,"0.4364159391090221","0.4441915951197469","0.42159934553635314","0.43200277200277215","0.42903376250896297","0.481926341634514","0.46532152347209876","0.5002275568439171","0.4847148718883922","0.46857465064966897","0.515915554056008","0.501368878139944","0.5078811630847032","0.5123427667626955","0.513934930432054"
,"0.4395221959622995","0.4444844613369957","0.4317807635476448","0.43140890479599153","0.4323716919978606","0.4896300956875082","0.4702811019477099","0.4956787635016044","0.48616174697450104","0.4638160963486905","0.5381629830246165","0.4999900749770755","0.5055053718358578","0.4969831970935512","0.5069010738185402"
,"0.4384607882974403","0.4470614205947279","0.4382330778402315","0.44248735539799666","0.429336675020886","0.48353039249739466","0.47175190538764794","0.496634739099357","0.49570993923803586","0.4646396945854094","0.5276866074874565","0.505027905745301","0.5008890717408074","0.501770784990662","0.500687062144045"
,"0.43664242424242433","0.4482518690384118","0.43474231550440096","0.4450707571651001","0.4230181153810425","0.47319147502316544","0.47634124382675597","0.5047632572353049","0.4953943605505815","0.4647714525295816","0.526785924036008","0.5083594411515665","0.5181253706497424","0.5046460201951823","0.4932163973196688"
,"0.4373645492561091","0.4515389562836309","0.4366727073036797","0.44771874549179147","0.41604091727991716","0.4758411769623007","0.4796307188133325","0.5082461869729052","0.5015807046753367","0.47453557065594265","0.5346978271366489","0.5248622728967974","0.5057508186496177","0.5073881538547423","0.5102928581975688"
,"0.4360761278994025","0.44977325732054935","0.4384891562893522","0.4513560522496372","0.41611163526797923","0.4764798761609905","0.47687429643527224","0.5175531745328964","0.49736568776138596","0.4706540915395279","0.5430976573797358","0.522160661363282","0.5140497553438064","0.4981164318194577","0.5148309354284315"
,"0.4344109838774001","0.4423774108155809","0.4382824231782265","0.456643695395173","0.417857763825163","0.4790086342563057","0.47043944046400554","0.5121740187565129","0.5001903965044395","0.4646573276865082","0.5546580024067387","0.5263459045674918","0.5296304046776424","0.5056562587275876","0.5139750479846443"
,"0.4317746478873241","0.43903881134024086","0.43582324846235804","0.4559474000240184","0.4183919815142692","0.4806697791798108","0.4696786389413991","0.508035246857587","0.49090662263804824","0.4710959005750326","0.558891371340524","0.5303403847124754","0.5149126444764123","0.4957899150391701","0.5367142857142859"
,"0.4319572977481238","0.43575100833557445","0.43268892986409896","0.45939988584131963","0.4132580683863228","0.47724289988115265","0.4703018756086203","0.497087957653286","0.48605348753162303","0.47417969834366586","0.5470845808383227","0.5290698852630009","0.5170582320495922","0.5068560157790928","0.5335497160458178"
,"0.4348508377605229","0.4305294452442333","0.43628877701291185","0.45747471113685567","0.4086044747139829","0.4717935725632357","0.46629682125243466","0.49944085087909706","0.4878913994820042","0.47481780263097606","0.5408540754734367","0.5226211168102199","0.5274221733479958","0.5075882739006782","0.5343500616639782"
,"0.4294800964308815","0.43248466298489624","0.43637227126531186","0.45646391565169975","0.4079999999999999","0.48090508054522924","0.46406618355464346","0.49995697805533873","0.4878576531287207","0.47851501249148315","0.5402374555694043","0.52496137849079","0.5258413478068666","0.519303245381156","0.5295850811514676"
,"0.43321512635163395","0.42799947889525825","0.441836250085787","0.4493732793522268","0.40955015056752375","0.48671220148341315","0.4728257435725087","0.5055567586147633","0.4864116184744211","0.47754195260316573","0.5490251681798941","0.5342480580799112","0.5240737884925086","0.5145869505869503","0.5324963643321856"
,"0.42941248097412466","0.4285957199573934","0.44068030501528455","0.4475453297122457","0.41215540211443147","0.49115287888815384","0.47441097713097685","0.4984627983969335","0.49152378905746347","0.47084947022287205","0.5439332103679257","0.5102316172752098","0.5314827021297099","0.5247970112079697","0.5365900067133401"
,"0.4260017432738682","0.4279908961593171","0.4367088271420511","0.4541207589147768","0.4134497578516949","0.49267272264199047","0.48156925619834673","0.5106642297650135","0.49936824806469765","0.4699875776397515","0.5439041285939816","0.5235106565223961","0.5408995754019374","0.5169698779122461","0.5298603939567796"
,"0.4218105598906419","0.4290855960368722","0.43536502535579946","0.4574857650680799","0.40782434301521436","0.4941118724305472","0.4767043467553257","0.5043421156459603","0.4945425752635815","0.47087256253693155","0.5446107818233138","0.5282175883952857","0.5300413414691827","0.5143489343919768","0.5292611446786242"
,"0.41929181942850735","0.4235494726268207","0.4310868525896414","0.45911377547800847","0.4126295111923255","0.4937264208846515","0.4838287522083903","0.5096212220047837","0.5036421314356753","0.47689616527798073","0.5333629766581927","0.5279155985012818","0.5309550083317904","0.5064609889268765","0.5301388916329152"
,"0.42468388711247046","0.4230495134604168","0.4265242591564023","0.46180722042476835","0.4085264888665944","0.49419658840056147","0.4837771969944462","0.5099519749434492","0.515545224947562","0.48847902663984716","0.5282067150048485","0.5345556270733278","0.5356236986560668","0.5121761594792512","0.5290209188660803"
,"0.42355668060752816","0.42293366315725983","0.42628315132605316","0.4611992226080866","0.4091837325540109","0.5004844819353811","0.4867199934967282","0.5039027795513561","0.5214816102947571","0.4851484432279192","0.5368825922289238","0.5279279818506541","0.5369521862366992","0.5169197072924548","0.5340787767347333"
,"0.42714829984331604","0.42559410307534296","0.4320484352463691","0.4652393741851368","0.4128018325046095","0.4994195741355733","0.4891909295199181","0.5028988480765053","0.5244831958315244","0.4867749685850716","0.5455194343023526","0.5366887230179541","0.5457373286875726","0.5129286000802245","0.54142488523798"
,"0.43561941216678074","0.4259149615790265","0.4246612764493376","0.47262837499582844","0.4186794140668679","0.4992602717167557","0.4933779253380843","0.5014164845055936","0.517561806451613","0.49150735738762324","0.5371695830832447","0.54272282115869","0.5399581170900484","0.5200230472468559","0.5456144266215004"
,"0.4366927995251844","0.42834073898063446","0.4243065852002717","0.4718458317603048","0.41580140277240857","0.5013473546380784","0.4864107207533502","0.5100921144452197","0.5131002102914038","0.4899406733029861","0.5416275365067325","0.5517799018341522","0.5302974968485501","0.5271231707317069","0.5469862137862138"
,"0.4342921703405232","0.43464574591011357","0.42868342400661097","0.4682114428713447","0.42060450408337235","0.4964928229665071","0.4926064865301511","0.49409322984431764","0.5030927062921839","0.49589920149331107","0.5408244826149361","0.5560718859739717","0.5317193605683835","0.5134887873536054","0.543259895183429"
,"0.4381402642036302","0.4458195834628538","0.42870877813286185","0.4669469468110383","0.4184412776412778","0.4968540246641188","0.48765172169253856","0.49424995391705046","0.5070607550557954","0.5051547248182761","0.54399872","0.5597034596375616","0.5306081324217344","0.5132864266535153","0.5505071371927047"
,"0.44445226981137226","0.4455018491915517","0.4366999234676127","0.46937888448889187","0.4214399132321043","0.500200552765775","0.49078156250000005","0.496244273418644","0.5020467510898902","0.5060936451396415","0.5439570053276007","0.5670669793047203","0.5360361230329044","0.5155675437630739","0.5531736981377001"
,"0.4478986859645785","0.44450642069090257","0.4388054342891069","0.465780498528765","0.43591418408181415","0.5034966204336784","0.4903625173103558","0.5068932303498409","0.495341638675114","0.5202962807312458","0.544873746733191","0.560898067682241","0.5442424461080548","0.5031303382018104","0.5534158131086334"
,"0.4447301378857517","0.4482138266562561","0.4337036166240233","0.4705160630243504","0.43068976446800405","0.5038979388552602","0.4897919185007792","0.5103258586692347","0.4907333833708616","0.5255609442060089","0.5417317801097531","0.553512955528909","0.5507242891370194","0.5049430670339761","0.5470238662275145"
,"0.4349410508569824","0.45476476979913694","0.4384228031802245","0.4697126586283265","0.4292525078200841","0.5025517531449551","0.490664314555647","0.50932132889169","0.48837020086447996","0.5213762566844917","0.5493818703659418","0.5542177885120236","0.5529325777519969","0.5138961635653575","0.5465698635594066"
,"0.4365620918760161","0.45408937664062754","0.44073333105265006","0.4758280600380522","0.4320883540667263","0.5017156747431979","0.4822444588069804","0.5046228723644406","0.4980414351552744","0.5189814106927791","0.5439343767678673","0.5361377591480685","0.548388281752227","0.5318722206262565","0.5410029371450952"
,"0.42491212708035153","0.4579343171763491","0.44465248807089314","0.4733050457114943","0.44171032461677173","0.5058006400749357","0.4845313069908814","0.5115373704309871","0.4984172057752453","0.5213316692667712","0.5422276377734699","0.5397169535380808","0.5325923445421145","0.5132164995442114","0.5441543803948805"
,"0.42528634459648157","0.45589837810440953","0.4431226171529622","0.47975508471578665","0.4453091739192469","0.5021570977917981","0.48264643444461014","0.5127316579213844","0.5016458911598953","0.5077038102084832","0.5506028378959439","0.5256518522867375","0.5242107886115084","0.5057476379493485","0.5497921402721853"
,"0.41860669981966236","0.4480650324532107","0.4485559725270837","0.48381433065361745","0.4504054664427586","0.4979897086702519","0.4893834794646977","0.5031859166257091","0.5081632163216321","0.5100796758946655","0.5410516658171538","0.5078060131321279","0.5198803830100662","0.5143718303620861","0.5413269584406032"
,"0.41339130434782595","0.45243225766337114","0.4485020561667429","0.485542151675485","0.4469991677906279","0.4987177157689814","0.48960298903218047","0.5005336002547888","0.5078923766816147","0.5123519668737062","0.5488565326752407","0.5092806614607257","0.5237085553725415","0.5249187403655581","0.5459746402011668"
,"0.4113968356474009","0.45388974375278196","0.44748397492031233","0.47361576283960805","0.4469191922126978","0.5043795246525297","0.49547386003006505","0.5001306955509803","0.5112404207680284","0.5095402261885618","0.5600556038227626","0.5194153314121034","0.5254951064771554","0.5204462968900293","0.5371033187917612"
,"0.40775978278230307","0.4531901120172626","0.4487917968887174","0.47613370635468477","0.44728843592564704","0.5097071604569551","0.5011725473684211","0.5015142946344946","0.510684018031811","0.5051674849972722","0.5569381082868751","0.5148069426501155","0.5274904433879886","0.5168713289668291","0.531283695470033"
,"0.4083554857292484","0.457735483245549","0.44084032642449655","0.4695578195880125","0.44883481063658354","0.5040032445984809","0.5037394392679565","0.4924182801325659","0.5123885637853198","0.5033879991458466","0.5399436592909826","0.5086099666244674","0.516672455980425","0.5187711899791231","0.5247471365638764"
,"0.4128120579587299","0.4559805812504101","0.4368732828913537","0.47643464707192174","0.4531035572161974","0.5028862882350795","0.5103772529788791","0.4943461067366578","0.5052629445054481","0.5087580782312925","0.5485051556916795","0.5115547894041258","0.5280862616732451","0.5083172186792845","0.5395502692998208"
,"0.42073262469337724","0.4559492988479932","0.43847360570451505","0.47449673581894686","0.4450034173824697","0.49954368932038784","0.5104843168299886","0.48722047582238265","0.5069694117647059","0.509894491525424","0.5398901223731091","0.5184743672558582","0.5420137616949653","0.5206133460539569","0.5187295118674434"
,"0.42269188984676914","0.4589691767460011","0.4415645021645025","0.4729864211242884","0.44108271042236397","0.49805391690453554","0.5136554071300945","0.48681830695113576","0.5052919019163403","0.5115494721205366","0.5384006683026159","0.5077727952167412","0.5257507163323779","0.517932216094662","0.5129119839768552"
,"0.4325151029934597","0.46220405476566634","0.44649776624873927","0.4742784123358083","0.44281323186830296","0.5035384832252603","0.518134435688757","0.48960202788339646","0.5081172331001369","0.515658350951374","0.5532446998861357","0.505811647105071","0.515301101206083","0.520513714101323","0.5054455296769345"
,"0.4272345592401718","0.4638085077650236","0.4450708257664777","0.47236981132075456","0.43894248829977683","0.5047143602406706","0.5223153661202186","0.4931396352142152","0.5090109539597936","0.5032667054653192","0.5483850662036034","0.5187885817240026","0.5084309143306266","0.529072866214616","0.512452492836676"
,"0.4228179869195909","0.46561621041331186","0.4526745684285463","0.4745622865109793","0.43794781729736576","0.5102192076246127","0.532019299499643","0.49217990752416957","0.5023670126969684","0.5071005843071789","0.5391559633027527","0.5090297116544242","0.515973627323822","0.5313010288394902","0.5231934817534999"
,"0.421819614570211","0.4639617035325192","0.4408059013370225","0.48105128655176077","0.4350918238993715","0.5137604084026074","0.5324557673723975","0.4952651317756612","0.5084309419631804","0.5105878597539","0.5331649424985556","0.5157548330404219","0.5178614911443418","0.523104489964825","0.5077547945205478"
,"0.42728475896334084","0.4705139820838584","0.4416527115350648","0.47251622555480366","0.4356420361247947","0.5148441817307031","0.5339119937013383","0.4898922852983988","0.5186973744818055","0.5094968347968148","0.5421069265209378","0.5125208444968387","0.5234024670708759","0.5158356385663807","0.5038548179632009"
,"0.42947725875023396","0.4741563637624379","0.44010419560989167","0.4691316148488549","0.4329257100334861","0.5110126034011434","0.5346408356396749","0.4903558525117546","0.5200811749445582","0.5058202155786048","0.5229279187817258","0.5188810083315534","0.532036176516451","0.5185016756896107","0.5171336270190896"
,"0.43676207997402744","0.4645350194552529","0.43903694858585485","0.466515466816648","0.42981494969446327","0.5169643138096264","0.5305675150309663","0.49020493123528713","0.5280214536086825","0.5117481894150416","0.5347763879278223","0.5314541817592046","0.5151100318713006","0.5213622087652671","0.511701531872838"
,"0.44683232509562426","0.4591701638012724","0.43837474761071465","0.46101742494265846","0.4259657944038192","0.5128311727238665","0.5338342275670676","0.48972228166927323","0.5293116103884729","0.5082202402433366","0.5391932808845421","0.5282600697748175","0.5168518134715029","0.524402057947468","0.5123800609490644"
,"0.4525113888498806","0.46400873481643257","0.44339194164401474","0.4638026122838727","0.42103699312307347","0.508405582798944","0.5278041727672036","0.4947042488429305","0.5334445867750344","0.5152959770114939","0.5265836099055401","0.5307433397633073","0.5291765195670276","0.5243926989955717","0.5193529539060812"
,"0.45989952273298185","0.4532671917084312","0.44481621016189793","0.4648966994119447","0.4197708045909532","0.5226837495697401","0.5269817417072936","0.48853530620632957","0.5382090973201694","0.5108365301450012","0.5300735056542809","0.5363822511276618","0.5460668001264358","0.5163107092275848","0.5137201650501043"
,"0.4586507301184198","0.45695521144364987","0.4452454570111203","0.47222661323752924","0.42857822528410766","0.5253154681921142","0.5330484039026241","0.4866810703830453","0.5355662902733578","0.5218944812585361","0.5349630378722757","0.536334192882929","0.5247171743836123","0.5132920383773769","0.49965202280749405"
,"0.4573062557064994","0.4568343432268666","0.4419855711422844","0.4694458252166318","0.43083510340972603","0.5177975300873123","0.5198811958702351","0.4820264713227335","0.5264861021885303","0.5206416202531646","0.5394833812064015","0.5335511337343822","0.5191037606657536","0.4998114149683563","0.5085390132579873"
,"0.4618552333484369","0.45286841924634513","0.4432587514008834","0.4761063078665158","0.42908205172763364","0.516485764275489","0.5182661787365176","0.48219158994774797","0.528561304403646","0.5267200080616715","0.5374170900692838","0.5389166623396858","0.5279991442019686","0.5198673902784334","0.4995619696232636"
,"0.4644195597912414","0.45466111357662264","0.4488827450336561","0.47189410449846336","0.43532483147051104","0.5167752911714433","0.5212988286036369","0.4777202540106954","0.5203518906216619","0.5266383021626252","0.5332656886715563","0.5262474116768066","0.5253226128540648","0.5284231985940246","0.49568044558510327"
,"0.4628961877491439","0.4572317296600395","0.45151857472781265","0.46836037028115207","0.4304289726187691","0.5114707300007771","0.5257175624453299","0.47704647160068864","0.5308405648267005","0.524884576915383","0.5391926376540319","0.5146454770415176","0.5114213970314413","0.5373024251069902","0.4804926940145037"
,"0.4598953726794127","0.44910882519391465","0.4542752689622614","0.4624635397458676","0.4291167984015514","0.5183309851022055","0.5197508739106891","0.4714752483375748","0.528756830252815","0.5251260950092606","0.5153829739942207","0.5123366511833661","0.5214960442180558","0.5163419483101388","0.4821571662125338"
,"0.45967497732208173","0.445049261083744","0.4687888024883358","0.46147782712675095","0.43094056740526016","0.5176429635437083","0.5176032331396816","0.47422684635235324","0.5328086253369274","0.525134725822026","0.5178221209932776","0.5063309608540923","0.5305305942125026","0.5186880590985167","0.4884602187432981"
,"0.45425383662699925","0.4451117052675439","0.4687290539851003","0.46646938009620964","0.435706443772601","0.514599150196858","0.5235820116442476","0.4807654362416109","0.5305346094684669","0.5260728761106118","0.4953191489361704","0.5178395451674038","0.5331170973062122","0.5212003723528041","0.4973095010107459"
,"0.451815369344032","0.44961062493565346","0.46868078830942506","0.4747927215753302","0.44309896944935667","0.5131646010690957","0.5298858426966295","0.48457201858544136","0.5341602054131414","0.5307084471371104","0.5012486964407163","0.5157279773691652","0.5333955178679587","0.5189158748551562","0.49752320136228206"
,"0.4415480677707977","0.4512093428621231","0.4619888590340129","0.4751174944007961","0.4356734998600181","0.5203080342966021","0.522113112041273","0.49176060287416773","0.533810076335878","0.5305114793371931","0.5054328358208955","0.5335290933694183","0.5471808642671783","0.5288935243553007","0.4884270462633451"
,"0.4420359520639148","0.45421524663677165","0.46808330322241526","0.4713958378030467","0.43821589444614945","0.5199403740461033","0.5147589289960525","0.4983566196176522","0.5328001731976616","0.5386711409395976","0.4884049949375633","0.5175627002541152","0.554204081632653","0.534733977962672","0.49595095511235043"
,"0.4484385360068402","0.4528691095818633","0.46504488423231133","0.472332802491418","0.4408941935083863","0.5156366973941496","0.5124052257194663","0.49853459924928245","0.5309195823567016","0.5263360441921127","0.4905296605326321","0.5256704475610442","0.5565381405441497","0.5394931800247997","0.4873665934301491"
,"0.45017410966647836","0.4532183022860512","0.4624522863801988","0.4714880215152696","0.4457149950347567","0.514176673900812","0.5044729101432773","0.49808272419326105","0.5298789009497962","0.5227783330809228","0.5040726350377588","0.5238891670839594","0.5651900608853051","0.5355199436884093","0.5034452523294016"
,"0.45954809473594205","0.45328175132546616","0.45713659942363116","0.46998319444928693","0.44773484306467176","0.5105826983792887","0.5097972065670181","0.49952322119016906","0.5256842819577571","0.5219778736915216","0.5101493077140437","0.5417814938684505","0.5396071846104796","0.532914784083338","0.49338325333333355"
,"0.45999797559466893","0.45183076612632","0.458017039875843","0.46473957342752387","0.44364084375583357","0.5145766199286483","0.5081011318535944","0.49357839902760914","0.5282738898905613","0.51434698867322","0.5069895339870004","0.5186544388163155","0.5432329427225927","0.5147319980925132","0.4960329849256789"
,"0.46030596646226263","0.4478572097065312","0.4560765694855487","0.4625669349183559","0.44541146105392515","0.507632369568729","0.5128405926366384","0.49212257405515825","0.5208953443796053","0.49703143620299983","0.5170980306345729","0.534573607286592","0.5627754385964913","0.5268756961725324","0.5068630600169063"
,"0.4594039179640378","0.4431762158446468","0.4531234169356844","0.46648555458280044","0.4348408902493464","0.5108651340690867","0.5077706556301421","0.4954920715036804","0.5227729370906055","0.5015109898438688","0.5103174202054608","0.5293430287701554","0.5269814382571965","0.5220727994705494","0.49490494530888934"
,"0.44897231062070625","0.44449560473923794","0.45068261787473607","0.4661396886623501","0.4276746016386038","0.5126784324515552","0.5100225742984369","0.49967409711422156","0.5375172660263573","0.5016891328657112","0.5082312671420737","0.519491054561618","0.5286018878400885","0.5192795666200011","0.5072676172762968"
,"0.4472147625122377","0.43949864791779325","0.45556034615503044","0.4643181126846249","0.42683672665177996","0.5173529817724187","0.5067074658466504","0.5026102415123795","0.530129666727372","0.5063687785098829","0.49748284300396967","0.5188731618659467","0.5437143018463102","0.5372092106883383","0.5160211394144378"
,"0.43985100084991674","0.4323533045089559","0.46869513012933117","0.4688161895774351","0.42744531583264955","0.5134061811954659","0.5090385651135616","0.5006590085171438","0.5287881518490433","0.49342657193226125","0.490025431330133","0.510505732982829","0.5388381051535653","0.523588322612568","0.5131032220517436"
,"0.4448902310131361","0.4303552370377849","0.4576597237871423","0.4672308068972759","0.4271623389237842","0.512287770954492","0.5020892785970504","0.5047547966907235","0.5260555835355522","0.4992040162358473","0.4987049075844487","0.5178409698901475","0.5218874498567336","0.5312977213298469","0.5063024736457573"
,"0.45280173191412565","0.4276458185023223","0.4632670803375029","0.4679182372505542","0.4330007684426233","0.5126047650130546","0.4948769923937794","0.5051924528301885","0.5169599558640987","0.5033521720792918","0.4964259143155694","0.49667721305957574","0.5266338391067847","0.515342356885633","0.5019192679206912"
,"0.4533078455272468","0.43348157264957254","0.4650169402495073","0.4699172319730087","0.4405439211106788","0.5120596582914575","0.49465435458786966","0.5041461034679798","0.5132136206198554","0.48973300539013004","0.5119429111134434","0.505016591078707","0.5242686292548298","0.5088176459865101","0.5149197200494032"
,"0.45376085520389176","0.4337450940995245","0.4691543784934788","0.4748773821558276","0.4414019977802442","0.5133165991902836","0.49485736631146743","0.5061421933900238","0.5104287093094679","0.49114447895469626","0.507636889991729","0.4981879275171007","0.5161778987973676","0.504240024367956","0.5102249899558056"
,"0.44466008479350116","0.4343049767750497","0.4689690384237744","0.4715473386889694","0.45098415537950415","0.5220367620206936","0.4924256795835744","0.508410947077614","0.519126695851935","0.4979394133675266","0.5067181758029217","0.48415972428545956","0.5433477754484047","0.4949135260397609","0.498165032760234"
,"0.45208737922342923","0.4359887838278447","0.4702803349996755","0.4653039909939356","0.45308962293943056","0.5160120506452797","0.49584103441718946","0.5134641614474601","0.5204411247803162","0.5010564291348938","0.5010083262701301","0.4860547387994653","0.5503171423609101","0.49058466026498126","0.511689192509952"
,"0.449524313277634","0.43265293757452744","0.4715640819992942","0.46524522087778336","0.45025479282622133","0.5072708495553463","0.4978172264965284","0.5072654580070097","0.5203136908962601","0.493643170884752","0.5214385492950726","0.49234709236031915","0.5396689963656697","0.505122351500306","0.516273076544183"
,"0.44220870994248174","0.4371235064852086","0.4746655523984622","0.4579992903271592","0.4497606480760244","0.5045109790124958","0.49748546703038277","0.5071554241691304","0.5277453660694537","0.5039526949241235","0.516294299906556","0.49606669268945536","0.5301893058058876","0.4969296856251497","0.5124977934686671"
,"0.4462716479433367","0.44415097795512526","0.4789230282358731","0.45693974065598797","0.46198271326568935","0.5083751264312011","0.49489338998122717","0.5005280904037851","0.5256587907645313","0.5057854183927092","0.5156018613764386","0.49703774611117185","0.5342247857258365","0.4769038930163449","0.5118272142407972"
,"0.44155635850885705","0.4412142068696836","0.47628079755703234","0.45500340221322927","0.46178727684184045","0.5177865218988531","0.501661266568483","0.4945948009452824","0.5301608353178242","0.49962543447147834","0.5096058605233991","0.49753807106598985","0.5575520947576222","0.48526785714285725","0.5115918522748907"
,"0.44412128084992075","0.4427269471799469","0.48065461890848743","0.45561812011214387","0.46321103064419245","0.5189941099476442","0.5003805099917744","0.5021550765270948","0.533405131911818","0.5000594780497671","0.5220378011830905","0.48325383901886015","0.5666168677353606","0.49105950317735425","0.5067279472382522"
,"0.4392376355653766","0.45231308794126357","0.4826957779063045","0.45819286619590816","0.4685885394508624","0.5092371757199224","0.48501896483603363","0.49788362527152574","0.5342815186579304","0.5051692931340259","0.5343060650169822","0.4819398876114863","0.534404209868181","0.49860979538268807","0.5043329233292336"
,"0.44468653500897676","0.4520737087983391","0.4819688846687606","0.4599492396582893","0.4742328334648777","0.5138481546875675","0.48766113155016405","0.4905534974741731","0.53230772124518","0.5017999696770608","0.5284809718136094","0.4818398104743183","0.5235385327232532","0.49220984365952525","0.49827682704811416"
,"0.44823192027368725","0.4571554563947766","0.4864187144860156","0.4588275335139266","0.4803081728973547","0.5200512776093548","0.48812665424958346","0.48253738792864415","0.5123974519923746","0.5008143687921366","0.5285853610384481","0.4855717519239474","0.5410098918558761","0.4940111495804232","0.5076667701541965"
,"0.4469362160902124","0.45975111571049737","0.4821351137913703","0.46078933554358337","0.4778939521139057","0.5226909524214826","0.48370088973308023","0.4800482292306965","0.5143745491537965","0.5150543920135853","0.5296650623710832","0.49400283228808417","0.5421898835808914","0.48079120099343625","0.4997904323356357"
,"0.44460143115785855","0.46218709341660164","0.4823370065261581","0.4549940898758523","0.4754936875762272","0.5175609416474476","0.4888764181523504","0.4815958354828122","0.5200174071063076","0.516634261638064","0.5450104212534861","0.49963398692810446","0.5431833964491224","0.4808721105819489","0.5173716147424151"
,"0.44342754675091794","0.46096992027443406","0.48602579132473606","0.4581175645342312","0.4715540752351098","0.5127344686354818","0.5044006514657978","0.47264374088535516","0.5224165172296807","0.5140800641314697","0.5275873604181512","0.4937437140260529","0.5429482509107245","0.4958077237195192","0.5064975678250841"
,"0.45052800912721047","0.4545384664659536","0.49003691915977104","0.45982324497935273","0.4647892152142512","0.502047419563809","0.5005479339268255","0.48052594677331745","0.5136981757877279","0.4990884551703376","0.5186427390791029","0.5033797348011009","0.54056718911217","0.4958427608273342","0.5166489025012763"
,"0.44835776355863566","0.4557500742647791","0.49256861005642105","0.4563920043219884","0.4589378258105533","0.505135130419611","0.5000056241839912","0.4880584362139917","0.5104631589213441","0.49894633371394537","0.5216813819577737","0.49374006054490405","0.5447513572204125","0.48989263009182954","0.5373845665290573"
,"0.44991177453492237","0.4496490451713925","0.49278348881605005","0.46356471640722874","0.45153091797003914","0.5057555755318692","0.4951218147296894","0.48786069030142093","0.5023727064220183","0.4916632536973833","0.5247005903302919","0.5028241735956197","0.5428512444530196","0.49118034306907765","0.5182911411794742"
,"0.45619611952981165","0.4491954589339818","0.48653179599632135","0.46251025056947576","0.4506718398487174","0.5075752990405342","0.49422374633467536","0.4892507893783323","0.4980734129840217","0.4940304896516911","0.5380884784605712","0.5071142783372063","0.5394118561710398","0.49011025056947616","0.514513437625351"
,"0.4520602960969046","0.45275106269925597","0.4754191200317105","0.45588827600744786","0.46050941915227633","0.5061031749469398","0.49238673170731684","0.4913711113438776","0.5002101086443081","0.49388492497267195","0.5294326950287708","0.509914695945946","0.5392297264817573","0.4848661524500908","0.517657307272547"
,"0.45112742877577766","0.46727933464711596","0.4738883439122912","0.46067998287915574","0.4582019233861893","0.5069151219512193","0.49051941625006323","0.48888576158940394","0.498373259052925","0.49447672750655414","0.5363045489591365","0.5128224299065418","0.5115113922748546","0.49481438782568593","0.5166641201935317"
,"0.4572423637573339","0.4683908951338365","0.4709807398793515","0.4526681233309057","0.45967519254540273","0.49312826126619236","0.4941666916654167","0.48003718839395204","0.4973175678923338","0.49938808628537507","0.5445093880727698","0.5064768306344845","0.5192973551444734","0.5010404768663071","0.5151497720098209"
,"0.4647977023434872","0.4618842320727491","0.45755758416709286","0.44729414992113004","0.46081554365425353","0.4896197201865426","0.49797257760334396","0.4893169953148327","0.49677019099910846","0.5060778023056165","0.5317728706624607","0.487312183631534","0.5105039622934688","0.4955244539803049","0.5206007968127488"
,"0.46176931320616055","0.4636976195293009","0.4548909292272516","0.4474497736324339","0.4580217613689203","0.4894247122692728","0.5028329955411432","0.49086676412764035","0.4931458826807858","0.5073334317052779","0.5210316795585554","0.49543352834375604","0.5119786539557539","0.5060003302691691","0.5266792247062904"
,"0.4676125968507872","0.462175482759763","0.45259374561772553","0.4494761014686251","0.45450649075559074","0.4822875226802816","0.49314881573067176","0.48718246596884374","0.49532024763641613","0.5106926829268296","0.5099485583903757","0.5029206863390192","0.51890819012231","0.5145227678571429","0.5231430992374019"
