"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"experiment"
"05/26/2021 20:23:54:369 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"num-people","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250"
"life-expectancy-max","83","83","83","83","83","83","83","83","83","83","83","83","83","83","83"
"metabolism-max","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15"
"grain-growth-interval","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"percent-best-land","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10"
"max-vision","3","3","3","3","3","7","7","7","7","7","15","15","15","15","15"
"life-expectancy-min","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"num-grain-grown","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4"
"[reporter]","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5","(gini-index-reserve / num-people) / 0.5"
,"0.43439780803150974","0.38850885109337013","0.3678928571428575","0.39624136359493206","0.39920132377275225","0.395093851132686","0.3839293391905786","0.35279683246721116","0.3600055100413256","0.378881934996221","0.3858942775633497","0.35549311123219457","0.36183344417350166","0.3821598614204404","0.3408383742218966"
,"0.4220480519480516","0.40363960260363174","0.36952136606915303","0.395444001770695","0.40600713012477735","0.383762197621976","0.3744931954273272","0.382714710631427","0.36136244052616845","0.3888306529311495","0.3841864651985215","0.36907101174687373","0.36718640226628896","0.3921804194671634","0.34320892781466317"
,"0.42722967235440235","0.4163985064494227","0.3876769466689385","0.4058409834615727","0.4175360197513447","0.3811152831652445","0.39493171583494163","0.38497327707454276","0.366503987458251","0.40423551756885084","0.3848377358490563","0.37584991352733294","0.38123310135740407","0.39426937240460713","0.36161196487376496"
,"0.4358314912702228","0.4305741005981969","0.39995203197868096","0.4066494933882879","0.4146748340990303","0.3845909330125555","0.38349465431218804","0.3954874111250525","0.38440254984402517","0.41251601927984094","0.3899546955386623","0.3822963718490455","0.38339567192091917","0.39264799394398203","0.3784630173564753"
,"0.44274259259259274","0.43077573770491817","0.41490538962122475","0.4130817397190726","0.43054514422256374","0.3728568753151337","0.401684585261659","0.3908151246983104","0.3872325830653809","0.4197988330091693","0.3916059322033901","0.3747410808901446","0.39407199084976113","0.40246068238395094","0.39629210836278"
,"0.45124336653235014","0.44517081151832444","0.413817587446878","0.41936676696756936","0.43006286379511044","0.3783136392651961","0.40691699741156206","0.41115079872204474","0.40545954521417227","0.41305463310123186","0.4047765514216796","0.3885233065765386","0.39005858494817486","0.40685446009389675","0.41432409354489275"
,"0.4432953580319227","0.4453674771790935","0.41325500240115265","0.41104703010577687","0.45248008001333573","0.38618606257338217","0.42264507882403096","0.41982909966596765","0.41915786719005577","0.41119437206878606","0.42059025414524626","0.39860624009918083","0.3926311044327574","0.4157945569879274","0.4262243625362725"
,"0.44670854638422225","0.47061674226804134","0.4169260009347251","0.4112519083969469","0.44905851020902277","0.38814213475468096","0.4249862286377967","0.4462431807674527","0.4246232439335887","0.43152094882042014","0.429261926834486","0.4091742500842605","0.40098111362386185","0.41494000523971697","0.4240083667005319"
,"0.4515643395421584","0.4704638460911387","0.4194697562443576","0.41915693516699415","0.443473741369948","0.39633084526931633","0.434188679245283","0.4333413068844809","0.4297005214800101","0.4351633626097868","0.42708253250423994","0.4138857329415608","0.4036689152233363","0.4263844720097693","0.43090049579153683"
,"0.4549990961551835","0.4730134865533477","0.43816087448171903","0.43552604248623106","0.44906765439564633","0.40059516298633036","0.4276494340776998","0.4388428005284013","0.4253793853028196","0.4249142857142858","0.4214710811924714","0.4275906061978392","0.41288725286469147","0.43872187996189294","0.4337297602256697"
,"0.459861233019854","0.464282627283327","0.44640173691697227","0.44004985799936874","0.45569723740360885","0.4118850515463916","0.4261246450455838","0.43926906885479844","0.42992963140258483","0.42879878382487097","0.4170925133689842","0.4346713977949568","0.41801008403361356","0.4415948159921751","0.4220178938594057"
,"0.4473608550434201","0.4497212232979872","0.4393921683226184","0.4642078790290487","0.4531286210892238","0.41896736729154826","0.4339043988269796","0.43928781426020086","0.4300663948747817","0.43917988440684036","0.4185350138168096","0.4435920889987644","0.42678748701373675","0.4422540191018567","0.4251316903702096"
,"0.4612825662106608","0.448865543042854","0.445183344046854","0.47361231562827455","0.4436041363036992","0.4117998891011027","0.43265263309145774","0.4526047201618342","0.42971096402877706","0.452241067174845","0.4325927221362749","0.4381957550030322","0.4239979544292291","0.4420023685457132","0.4276117448246724"
,"0.4667166999334664","0.45451376010681727","0.4547378390012918","0.48307665310680376","0.44669929877629605","0.40956341006585706","0.43490870875078863","0.45568645956219717","0.426294177965136","0.4535438839775813","0.42119447478316746","0.4498429629629632","0.4276875242047026","0.4407379415561554","0.4267561361432872"
,"0.46728644669383496","0.4683069445467267","0.45659147001515493","0.4907115201523326","0.4508048633035536","0.4155030259878963","0.4404633945708801","0.4421803299020214","0.44041625906560966","0.45027962298025137","0.41466616541353357","0.4505395424457089","0.4289372294372296","0.4504013694721825","0.4362129446890341"
,"0.46413995837669125","0.4727720604022043","0.46664305255579536","0.4873728093877871","0.4507324743970932","0.42055006366477593","0.44911657013514406","0.4451511768988111","0.45741627972027976","0.4575049592241573","0.4168516787080322","0.44306094808126384","0.433990475182559","0.45095240752106214","0.43001067810987476"
,"0.47502720593102526","0.47053958450308814","0.47607334718143435","0.48200703902065795","0.466051214361141","0.42380353992373826","0.4365382996364564","0.44062954229397205","0.46568530157680005","0.4654161840324765","0.41703565964458034","0.4460980605796473","0.4311113391482811","0.4458513268501733","0.42725034414945945"
,"0.46264866969500346","0.4839490234104443","0.48084329838481155","0.48761203595154357","0.4668474445515912","0.43031295978759854","0.43059564042967496","0.44386558214094884","0.47279965260815277","0.46535970441208446","0.41718686322499854","0.448703798548869","0.4450791896869245","0.44984237417110556","0.4260939150851104"
,"0.4770740405737174","0.49062061433447085","0.47764136596156503","0.493351736972705","0.4686820323443272","0.4300359216452332","0.4367788385527515","0.45114606216405695","0.4743160591343333","0.46864808175932365","0.4194905057973448","0.4564173495485149","0.4448754282309718","0.44816642996160133","0.4351353164619407"
,"0.4741155394002337","0.49254425789120193","0.48365817539569356","0.4962675901149066","0.47437263500814425","0.4297446987192946","0.44251704749371973","0.4522909260446414","0.47249915682967963","0.4545801200104358","0.4251014557173021","0.4537769929888342","0.4424810714113039","0.45068532044028364","0.43295956565223603"
,"0.47186982703395264","0.4836561367167274","0.49634944543338366","0.4882918055663231","0.4822130112207983","0.4348218121155253","0.444545197073401","0.4567479082474812","0.4732873184299988","0.4607993718921746","0.43214273243125273","0.4561580709979906","0.44030274539300496","0.45374399337199645","0.43112146330169027"
,"0.4745235357300814","0.4786799463704272","0.4987455849889628","0.48289263092847196","0.4833951873578355","0.4421341826774891","0.44041016208759654","0.45167206611570243","0.4768478484661316","0.4600141622409662","0.42808341756663293","0.4567397506234414","0.42770277284523983","0.4548641619982528","0.43678901509967644"
,"0.4742877035931868","0.4936733480872589","0.4959849704777244","0.4868360143325455","0.4878718476280054","0.44782198632234355","0.44814501238459775","0.4619844893974726","0.4848040843690367","0.4671663443950875","0.43964093245418223","0.4536718433490885","0.432932980678711","0.4554802169110265","0.43342631532250897"
,"0.47448264058679723","0.4894032770848621","0.4941307074930869","0.48743286497858584","0.48946540284360174","0.4462536773810114","0.4576512542222717","0.4606698605344404","0.4733338618571002","0.46223516282844657","0.4419979633401222","0.4607832838109844","0.4365640389725418","0.4592602995335132","0.4381012201030707"
,"0.47138442733162195","0.4851919306899387","0.4865035894708853","0.5002717139223462","0.485264262615169","0.44134388587620305","0.46515207823960897","0.4610209039253504","0.4815666813487987","0.4663305000988339","0.44795811727163926","0.4646547980894486","0.44782225357079863","0.460926819697862","0.4393847873758439"
,"0.47975971561125513","0.47963795474434295","0.4758913721413719","0.4981483435942538","0.49874125196755065","0.4368800731789517","0.4689363467162991","0.4561366235639584","0.4826491151935967","0.4596673067205661","0.45301062067621545","0.4535367059718526","0.4565074692636498","0.46228195433341523","0.43815656328654945"
,"0.47559188544152764","0.4769027970760585","0.47451041865800037","0.5068538130963652","0.48477591815009746","0.4429562641919243","0.4735272727272731","0.4601552804523921","0.484238044633369","0.46820215161371054","0.4573311569851176","0.459388189378804","0.45344493848478307","0.45623228535717736","0.437866234898493"
,"0.4741946861039268","0.4847515697192279","0.4903922739691211","0.4974895184135978","0.48126318324103096","0.4369993641477135","0.4697018013017809","0.4599437735101961","0.4840868164155056","0.4656958750305107","0.4588327788970622","0.44903378831953444","0.45752821651156855","0.4624263998460649","0.4441156248724127"
,"0.4747558168013718","0.47524989495167796","0.48834570936808475","0.4999114699331846","0.4783906526613952","0.4488099639203284","0.4700569510931254","0.4763158678917305","0.4762019345923538","0.4625895076368464","0.4614734135365969","0.4554339156520206","0.4586547381221227","0.4695785863974088","0.4528563917984389"
,"0.48098573942593614","0.48872473532242544","0.4885406309751435","0.5030054098472914","0.4797906323185012","0.4572302718589274","0.46760369855794565","0.47756395660000983","0.4776523546958331","0.4557384321223711","0.4619450505410344","0.45623769455464996","0.45931996313687634","0.4615675349398712","0.4601810766721043"
,"0.47287549771201043","0.5018227908360606","0.48900636789619145","0.49887008057534826","0.48533623580631874","0.46024798053527993","0.4718334752578296","0.4833936647220481","0.47663319910514557","0.4516283731688512","0.464834938761278","0.4558841755491304","0.4603836675110559","0.4657725417439706","0.46050780040490646"
,"0.48003651411879295","0.5091216543574599","0.4897169579704217","0.4929119914916246","0.48436760776112475","0.4682102093350818","0.468981638222099","0.4951999999999999","0.4826037581327631","0.44829945792840736","0.4591578411405292","0.4554366341713701","0.45930077292667676","0.46927327761463755","0.4507305988831119"
,"0.4794555548465321","0.513453843001815","0.49134600046915317","0.499825561891983","0.48308836682705925","0.473692049003123","0.4626663007181739","0.49128368391131333","0.48736467325669813","0.4534849902534113","0.46885179756875595","0.46382428765264594","0.459690775120405","0.4730712647895075","0.45920095638425057"
,"0.4884069178667718","0.5227652598535059","0.4964774261727235","0.5097318007662837","0.496749985739547","0.4808988871376029","0.465072544945343","0.48950460093896714","0.4896983915400338","0.4505484801210232","0.4707495054089323","0.4705972245443907","0.4678260308238525","0.47657547000895234","0.4636387816715711"
,"0.49361289483946497","0.5217113712762256","0.49224664507172616","0.5161544261016511","0.5090245459293219","0.482575100709764","0.46395252966895695","0.47707029725436767","0.4913826503459286","0.4596697506222701","0.47461062355658207","0.46897919094389895","0.47197106605004124","0.4778580438838056","0.4683469842489434"
,"0.48946660701731964","0.5196671771311894","0.49114767118624847","0.5268691570758053","0.5138963013776937","0.48603124700469674","0.4704209171216762","0.4806396550175186","0.4910990959049815","0.45340825333272666","0.4733499651224815","0.46124403105925343","0.4803106857053192","0.4842747467567086","0.47142489400363446"
,"0.48463024275338623","0.5262465598278494","0.49868136813681385","0.5201094452773614","0.5277722314238394","0.48089781021897815","0.46713851637335724","0.48869575190789155","0.4889584179872683","0.4479253474520189","0.47390471363405995","0.46370944269190345","0.4945546871836404","0.48759643863809204","0.4771295561709455"
,"0.48236380232103265","0.5344470801884117","0.48981276688930264","0.5138529795563294","0.5381530705774517","0.47930980241703425","0.45077774848404983","0.48877209016213363","0.49868963029756563","0.45784615384615407","0.475745007937171","0.46630139511500285","0.4932938575714511","0.4929862285790195","0.48544903142651374"
,"0.48949131660003914","0.5415874345549736","0.4977315111636022","0.505379087405197","0.5324613547176252","0.4761351668465765","0.4650434164964928","0.49486043265875795","0.5004759556103578","0.45907155785105724","0.4838610314590866","0.46583023127049716","0.48647725953164317","0.4890484053185017","0.4836548499907971"
,"0.5020502277163305","0.5394700184501845","0.5063695433738977","0.5123009936079992","0.5427161779689796","0.46540229156288243","0.46792593567636287","0.486378579271898","0.49637209704623114","0.4677351792687254","0.48225453954584235","0.4634325024417172","0.48385435873497523","0.4922994788125994","0.4747471588852691"
,"0.49680826636050535","0.543761649766435","0.5094402400400065","0.514787619526925","0.5441809637053393","0.4672772483891457","0.47393398402839393","0.48279447495423533","0.5025045170257126","0.4749083743842366","0.4860363577472774","0.45493441941650725","0.4857170746823677","0.4957893805309734","0.4679969116305187"
,"0.4976377773563434","0.5522121486854031","0.5087153260691017","0.5086480845106276","0.5504106822262114","0.4712175641488978","0.47306522535727397","0.48571144278606987","0.5047240001755999","0.47714765520321534","0.48911299928531743","0.46150999831961004","0.48820917756937193","0.4971592977612906","0.47271407756886163"
,"0.49923845428840724","0.5474605299551918","0.5088028936997246","0.517169004071609","0.5476259387162199","0.47747964761689643","0.4700470577272514","0.4938115697159869","0.505885563380282","0.48227265089542315","0.4907926749003056","0.4623982102908278","0.4875537177186549","0.5011752821819142","0.4765988669338124"
,"0.5006159415605406","0.5441759939087402","0.509282589285714","0.532733783082512","0.542907150964813","0.48475452930728247","0.47136607142857156","0.49628972111553793","0.5094591107236272","0.48959883592751047","0.48492442962176885","0.46403138201569094","0.492769301753307","0.5016143497757846","0.4814197086546702"
,"0.5069815536502991","0.5521795409342578","0.5223201154401154","0.5288429794964962","0.5369517132194951","0.48791668478497185","0.4747394741680458","0.49768155461526414","0.5054788525683789","0.4945672296556261","0.4841154867422116","0.46202118157458194","0.48789465033459883","0.5057878724031857","0.4833492889351371"
,"0.5071340391401987","0.5454038621147569","0.5339697256385998","0.5307162345639104","0.537840172786177","0.487473594548552","0.4783706195682645","0.5012913557213932","0.5031382781113655","0.4968230488822524","0.4902354333037566","0.45982800755826153","0.49719294932326125","0.49573630151000525","0.47701002599331616"
,"0.5101785943723498","0.5502481882038132","0.5254192425911965","0.5295577074064381","0.5373739950097033","0.48697446202796624","0.48703838986209474","0.506542711613982","0.49890027137042064","0.49358576079878475","0.4910869565217389","0.46593792932218836","0.500044648822859","0.4999478752612384","0.4734994722955147"
,"0.5169361431209014","0.5395796135156515","0.5407250204510924","0.5319189028026233","0.53429092884302","0.5010024096385544","0.4940790812753838","0.5008463013801662","0.49950889385289987","0.49770919624713617","0.4911764705882355","0.47248524266249575","0.4973833404660937","0.49920080628905433","0.47702062744577817"
,"0.5114084950183537","0.5486198981020097","0.5306728348070504","0.525156909917134","0.532215065326093","0.4992385468710308","0.4883580874872838","0.5012085841982787","0.4990284565022039","0.4949034950443402","0.4894905294556298","0.47518780083323214","0.4978495970667993","0.5076865965559139","0.48383625265392793"
,"0.5133047934098725","0.5600596614714263","0.5318202300768913","0.5359101479915435","0.5344208909370198","0.5065195967708203","0.4899265745428012","0.5076029141217162","0.4979723080831604","0.495706860618434","0.4895746064214485","0.4844262361909417","0.4936678121420388","0.5133892345596529","0.49148571235331884"
,"0.5171070564384278","0.540685005980211","0.5375411625148283","0.5266013647088829","0.5337141355201599","0.4975789700124773","0.48708215196100335","0.5120652443020461","0.495569536423841","0.49983178999235417","0.487725549989109","0.4875074986718976","0.5018588235294124","0.5134273797233119","0.4970959435508145"
,"0.5130287952987267","0.5322558616963801","0.530727283365514","0.523910214951493","0.5304925975773889","0.4996803125530833","0.5001371613716137","0.5040727221178725","0.49537206948212326","0.49961040060980777","0.485770765661253","0.49731063409819914","0.5039117291414751","0.5099811313114951","0.49924277514852516"
,"0.5223492477040319","0.5403316850513499","0.5339426854633696","0.5340795892169449","0.5267163098562417","0.5041549343213205","0.5099068228561207","0.5110522608818144","0.4929401541236271","0.5079053114864581","0.47976808216184746","0.5000398737331782","0.5073115920545508","0.5115210459183676","0.49054440319348164"
,"0.5284788623141565","0.537626161033251","0.534402607055057","0.545048639522047","0.5384894378989983","0.498563730142356","0.5110274236120433","0.5229280971081756","0.4970584763725528","0.503926133746493","0.47953172323296833","0.5063027624309399","0.5097710289112467","0.5151466495052689","0.48778065149779015"
,"0.5194935255469797","0.538990473079645","0.5403480653482374","0.5493172626222044","0.5334689896886269","0.49142171447357613","0.5082282403546505","0.5275843652417358","0.494888870362651","0.5122229988350809","0.473189859878062","0.5085376637993407","0.5121444256134405","0.5068863123738674","0.4922644672076627"
,"0.5311904700909437","0.5495854323410757","0.5396579284632413","0.5479663047054952","0.5257621447288855","0.4885940857975843","0.5051865786379671","0.5247233937338843","0.49327461783835275","0.5112808325959636","0.4734016538271257","0.506762671719564","0.5092409260867926","0.5085115603532877","0.5014235655129178"
,"0.5322464161177841","0.5477284097677185","0.5447442932902931","0.5321863048280214","0.5275581524202887","0.4949297675375438","0.5051743217835083","0.5240394074704092","0.4841951702786381","0.5142371060472533","0.4738061664737455","0.5079797893427651","0.5119414779056815","0.5113851208636467","0.5012693804842646"
,"0.5223088408644398","0.5559734753777584","0.5436097560975612","0.5167521727679745","0.532529285527349","0.49286264982183353","0.5052013842074516","0.5175512636264856","0.4788566682694409","0.5198109369789933","0.47564080825208427","0.4997672094885781","0.5104103193189845","0.5104642671673396","0.49430798713742813"
,"0.5213859523031691","0.5576253897550113","0.535082229611678","0.49992594594594586","0.5279233606557379","0.4981691335306819","0.5088886497152342","0.5239039538076963","0.48780534517280416","0.5271237778240065","0.4759266496743129","0.49936591809775444","0.5090255947003913","0.4993400974674444","0.5014851881505201"
,"0.5199443257590465","0.5388982278481015","0.5326690489913546","0.5038563037836363","0.5290816944857598","0.4964689092762487","0.5027223374349048","0.5264896776271066","0.4849988912579961","0.5307032835820897","0.48017304964539015","0.5069165269862553","0.5105595374865652","0.49938610176202736","0.5010687285223365"
,"0.5236287417473239","0.5307398501481096","0.5377985010584133","0.5199519725557459","0.5246787958258208","0.501359931957009","0.5109234530029236","0.518312492925329","0.48381990602306685","0.5243361170899701","0.48496148738379824","0.5070347058823529","0.509867001625536","0.49628345959595943","0.5018469113407407"
,"0.524429492499202","0.5260331890331892","0.5363404206280612","0.5174331727460428","0.5319389412146803","0.5012570718060306","0.509279744276783","0.5194673370605227","0.47927241468236914","0.5210244134295468","0.48346251808972485","0.5112806590933832","0.506008990110878","0.5033971528295228","0.4978547250576229"
,"0.5212391023987617","0.533658723506167","0.5445474264072991","0.517658983653649","0.5231498213910484","0.510482824200642","0.5107814471243043","0.5222395111409194","0.48751923241668793","0.5143350146004775","0.4780231892356141","0.5180618616866063","0.5031676317525474","0.5061205191594559","0.5007089175546834"
,"0.5237754808321339","0.5330184621122643","0.536814617618587","0.5296012993432665","0.5106858709087978","0.5182555385039156","0.5105023321554771","0.5225496678966791","0.484022807017544","0.5207665321873358","0.4740566743895918","0.5143523192236666","0.5023613165144271","0.5175487739257435","0.5016115527292"
,"0.5442142059268019","0.5318005469694079","0.5184653061224491","0.5425473476853808","0.5020841075256995","0.5260213920817367","0.5185540956108471","0.5296675965350167","0.48647349884777585","0.5256509380329732","0.4860616904029201","0.5128277792487802","0.5044958487582214","0.5039607624212459","0.5016408709069092"
,"0.5301437908496729","0.5325755688318297","0.5303942495126703","0.5491364012124553","0.506643161094225","0.5206570811779561","0.5160307663446206","0.5366759889329246","0.4854671539352886","0.5193680433946951","0.48548099127006494","0.5147722802470075","0.5049832949519315","0.5010634568000971","0.5042042564953012"
,"0.527568572520056","0.5262484247301763","0.5215691664176874","0.5366667996542325","0.5091558048726831","0.5187509293680297","0.5122536800110059","0.5351597957220044","0.4939206954670453","0.5117821607300559","0.4865558514365803","0.5058871912693855","0.5101439642432326","0.507390159618233","0.5026304654928848"
,"0.5391061509194677","0.5212517744225061","0.5311220909416398","0.5439239044870108","0.5071599087824684","0.5151040051941731","0.5157932485591434","0.5259634069400636","0.4979595623632386","0.50922459009448","0.49346606524703646","0.5013794498696651","0.5129585534479703","0.5013242365172191","0.5026013720316623"
,"0.5294338584646161","0.5174015189873419","0.5170372940156114","0.5428040425252659","0.515453460487424","0.5092753151687677","0.5172810800675045","0.5374146396143931","0.5008842899109922","0.5081164591046784","0.4849138581968067","0.505852260028515","0.5154320127702798","0.5024075245147087","0.4980489016105114"
,"0.5322562996734642","0.5258617582700477","0.5260399800099951","0.5455280340202812","0.5165161290322584","0.5156146878032997","0.5128579212263935","0.5320108008023451","0.5006967090341079","0.5159203091455562","0.4809190663408072","0.5051586822828945","0.5223617747440276","0.5018886902633776","0.5000612951062778"
,"0.5508581979320532","0.5335018291508887","0.5426770213565475","0.558245292887029","0.5201152060846709","0.5261408450704227","0.498506661680146","0.5353662602253434","0.4923458502151122","0.524290444775484","0.48109231526400864","0.5005456007720765","0.5251081284874077","0.5128415151757829","0.4952707374524371"
,"0.5462959490323358","0.5333206967213117","0.5407871584364662","0.5460248220248224","0.5289511881464916","0.5225179861734951","0.4939733676186978","0.5378602312719959","0.4964970255550899","0.5272190845485966","0.4865179226141738","0.5097030056864341","0.5250895281067869","0.5205499682808206","0.49991028037383206"
,"0.5351983630235922","0.5290664143803213","0.5299099697526833","0.5575620824404388","0.5228592600909449","0.5267444909564803","0.4936509240246404","0.5393042688465033","0.49770011273957165","0.5110320368046843","0.48928784224712735","0.5157073406310364","0.5263935755258127","0.5140984902645191","0.4983095765945846"
